subject_id,clip_id,label,trial_id 
ym214,ym214_Recent_386,0,0
ym214,ym214_Recent_387,0,0
ym214,ym214_Recent_388,0,0
ym214,ym214_Recent_389,0,0
ym214,ym214_Recent_390,0,0
ym214,ym214_Recent_391,0,0
ym214,ym214_Recent_392,0,0
ym214,ym214_Recent_393,0,0
ym214,ym214_Recent_394,0,0
ym214,ym214_Recent_395,0,0
ym214,ym214_Recent_396,0,0
ym214,ym214_Recent_397,0,0
ym214,ym214_Recent_398,0,0
ym214,ym214_Recent_399,0,0
ym214,ym214_Recent_400,0,0
ym214,ym214_Recent_401,0,0
ym214,ym214_Recent_402,0,0
ym214,ym214_Recent_403,0,0
ym214,ym214_Recent_404,0,0
ym214,ym214_Recent_405,0,0
ym214,ym214_Recent_406,0,0
ym214,ym214_Recent_407,0,0
ym214,ym214_Recent_408,0,0
ym214,ym214_Recent_409,0,0
ym214,ym214_Recent_410,0,0
ym214,ym214_Recent_411,0,0
ym214,ym214_Recent_412,0,0
ym214,ym214_Recent_413,0,0
ym214,ym214_Recent_414,0,0
ym214,ym214_Recent_415,0,0
ym214,ym214_Recent_416,0,0
ym214,ym214_Recent_417,0,0
ym214,ym214_Recent_418,0,0
ym214,ym214_Recent_419,0,0
ym214,ym214_Recent_420,0,0
ym214,ym214_Recent_421,0,0
ym214,ym214_Recent_422,0,0
ym214,ym214_Recent_423,0,0
ym214,ym214_Recent_424,0,0
ym214,ym214_Recent_425,0,0
ym214,ym214_Recent_426,0,0
ym214,ym214_Recent_427,0,0
ym214,ym214_Recent_428,0,0
ym214,ym214_Recent_429,0,0
ym214,ym214_Recent_430,0,0
ym214,ym214_Recent_431,0,0
ym214,ym214_Recent_432,0,0
ym214,ym214_Recent_433,0,0
ym214,ym214_Recent_434,0,0
ym214,ym214_Recent_435,0,0
ym214,ym214_Recent_436,0,0
ym214,ym214_Recent_437,0,0
ym214,ym214_Recent_438,0,0
ym214,ym214_Recent_439,0,0
ym214,ym214_Recent_440,0,0
ym214,ym214_Recent_441,0,0
ym214,ym214_Recent_442,0,0
ym214,ym214_Recent_443,0,0
ym214,ym214_Recent_444,0,0
ym214,ym214_Recent_445,0,0
ym214,ym214_Recent_446,0,0
ym214,ym214_Recent_447,0,0
ym214,ym214_Recent_448,0,0
ym214,ym214_Recent_449,0,0
ym214,ym214_Recent_450,0,0
ym214,ym214_Recent_451,0,0
ym214,ym214_Recent_452,0,0
ym214,ym214_Recent_453,0,0
ym214,ym214_Recent_454,0,0
ym214,ym214_Recent_455,0,0
ym214,ym214_Recent_456,0,0
ym214,ym214_Recent_457,0,0
ym214,ym214_Recent_458,0,0
ym214,ym214_Recent_459,0,0
ym214,ym214_Recent_460,0,0
ym214,ym214_Recent_461,0,0
ym214,ym214_Recent_462,0,0
ym214,ym214_Recent_463,0,0
ym214,ym214_Recent_464,0,0
ym214,ym214_Recent_465,0,0
ym214,ym214_Recent_466,0,0
ym214,ym214_Recent_467,0,0
ym214,ym214_Recent_468,0,0
ym214,ym214_Recent_469,0,0
ym214,ym214_Recent_470,0,0
ym214,ym214_Recent_471,0,0
ym214,ym214_Recent_472,0,0
ym214,ym214_Recent_473,0,0
ym214,ym214_Recent_474,0,0
ym214,ym214_Recent_475,0,0
ym214,ym214_Recent_476,0,0
ym214,ym214_Recent_477,0,0
ym214,ym214_Recent_478,0,0
ym214,ym214_Recent_479,0,0
ym214,ym214_Recent_480,0,0
ym214,ym214_Recent_481,0,0
ym214,ym214_Recent_482,0,0
ym214,ym214_Recent_483,0,0
ym214,ym214_Recent_484,0,0
ym214,ym214_Recent_485,0,0
ym214,ym214_Recent_486,0,0
ym214,ym214_Recent_487,0,0
ym214,ym214_Recent_488,0,0
ym214,ym214_Recent_489,0,0
ym214,ym214_Recent_490,0,0
ym214,ym214_Recent_491,0,0
ym214,ym214_Recent_492,0,0
ym214,ym214_Recent_493,0,0
ym214,ym214_Recent_494,0,0
ym214,ym214_Recent_495,0,0
ym214,ym214_Recent_496,0,0
ym214,ym214_Recent_497,0,0
ym214,ym214_Recent_498,0,0
ym214,ym214_Recent_499,0,0
ym214,ym214_Recent_500,0,0
ym214,ym214_Recent_501,0,0
ym214,ym214_Recent_502,0,0
ym214,ym214_Recent_503,0,0
ym214,ym214_Recent_504,0,0
ym214,ym214_Recent_505,0,0
ym214,ym214_Recent_506,0,0
ym214,ym214_Recent_507,0,0
ym214,ym214_Recent_508,0,0
ym214,ym214_Recent_509,0,0
ym214,ym214_Recent_510,0,0
ym214,ym214_Recent_511,0,0
ym214,ym214_Recent_512,0,0
ym214,ym214_Recent_513,0,0
ym214,ym214_Recent_514,0,0
ym214,ym214_Recent_515,0,0
ym214,ym214_Recent_516,0,0
ym214,ym214_Recent_517,0,0
ym214,ym214_Recent_518,0,0
ym214,ym214_Recent_519,0,0
ym214,ym214_Recent_520,0,0
ym214,ym214_Recent_521,0,0
ym214,ym214_Recent_522,0,0
ym214,ym214_Recent_523,0,0
ym214,ym214_Recent_524,0,0
ym214,ym214_Recent_525,0,0
ym214,ym214_Recent_526,0,0
ym214,ym214_Recent_527,0,0
ym214,ym214_Recent_528,0,0
ym214,ym214_Recent_529,0,0
ym214,ym214_Recent_530,0,0
ym214,ym214_Recent_531,0,0
ym214,ym214_Recent_532,0,0
ym214,ym214_Recent_533,0,0
ym214,ym214_Recent_534,0,0
ym214,ym214_Recent_535,0,0
ym214,ym214_Recent_536,0,0
ym214,ym214_Recent_537,0,0
ym214,ym214_Recent_538,0,0
ym214,ym214_Recent_539,0,0
ym214,ym214_Recent_540,0,0
ym214,ym214_Recent_541,0,0
ym214,ym214_Recent_542,0,0
ym214,ym214_Recent_543,0,0
ym214,ym214_Recent_544,0,0
ym214,ym214_Recent_545,0,0
ym214,ym214_Recent_546,0,0
ym214,ym214_Recent_547,0,0
ym214,ym214_Recent_548,0,0
ym214,ym214_Recent_549,0,0
ym214,ym214_Recent_550,0,0
ym214,ym214_Recent_551,0,0
ym214,ym214_Recent_552,0,0
ym214,ym214_Recent_553,0,0
ym214,ym214_Recent_554,0,0
ym214,ym214_Recent_555,0,0
ym214,ym214_Recent_556,0,0
ym214,ym214_Recent_557,0,0
ym214,ym214_Recent_558,0,0
ym214,ym214_Recent_559,0,0
ym214,ym214_Recent_560,0,0
ym214,ym214_Recent_561,0,0
ym214,ym214_Recent_562,0,0
ym214,ym214_Recent_563,0,0
ym214,ym214_Recent_564,0,0
ym214,ym214_Recent_565,0,0
ym214,ym214_Recent_566,0,0
ym214,ym214_Recent_567,0,0
ym214,ym214_Recent_568,0,0
ym214,ym214_Recent_569,0,0
ym214,ym214_Recent_570,0,0
ym214,ym214_Recent_571,0,0
ym214,ym214_Recent_572,0,0
ym214,ym214_Recent_573,0,0
ym214,ym214_Recent_574,0,0
ym214,ym214_Recent_575,0,0
ym214,ym214_Recent_576,0,0
ym214,ym214_Recent_577,0,0
ym214,ym214_Recent_578,0,0
ym214,ym214_Recent_579,0,0
ym214,ym214_Recent_580,0,0
ym214,ym214_Recent_581,0,0
ym214,ym214_Recent_582,0,0
ym214,ym214_Recent_583,0,0
ym214,ym214_Recent_584,0,0
ym214,ym214_Recent_585,0,0
ym214,ym214_Recent_586,0,0
ym214,ym214_Recent_587,0,0
ym214,ym214_Recent_588,0,0
ym214,ym214_Recent_589,0,0
ym214,ym214_Recent_590,0,0
ym214,ym214_Recent_591,0,0
ym214,ym214_Recent_592,0,0
ym214,ym214_Recent_593,0,0
ym214,ym214_Recent_594,0,0
ym214,ym214_Recent_595,0,0
ym214,ym214_Recent_596,0,0
ym214,ym214_Recent_597,0,0
ym214,ym214_Recent_598,0,0
ym214,ym214_Recent_599,0,0
ym214,ym214_Recent_600,0,0
ym214,ym214_Recent_601,0,0
ym214,ym214_Recent_602,0,0
ym214,ym214_Recent_603,0,0
ym214,ym214_Recent_604,0,0
ym214,ym214_Recent_605,0,0
ym214,ym214_Recent_606,0,0
ym214,ym214_Recent_607,0,0
ym214,ym214_Recent_608,0,0
ym214,ym214_Recent_609,0,0
ym214,ym214_Recent_610,0,0
ym214,ym214_Recent_611,0,0
ym214,ym214_Recent_612,0,0
ym214,ym214_Recent_613,0,0
ym214,ym214_Recent_614,0,0
ym214,ym214_Recent_615,0,0
ym214,ym214_Recent_616,0,0
ym214,ym214_Recent_617,0,0
ym214,ym214_Recent_618,0,0
ym214,ym214_Recent_619,0,0
ym214,ym214_Recent_620,0,0
ym214,ym214_Recent_621,0,0
ym214,ym214_Recent_622,0,0
ym214,ym214_Recent_623,0,0
ym214,ym214_Recent_624,0,0
ym214,ym214_Recent_625,0,0
ym214,ym214_Recent_626,0,0
ym214,ym214_Recent_627,0,0
ym214,ym214_Recent_628,0,0
ym214,ym214_Recent_629,0,0
ym214,ym214_Recent_630,0,0
ym214,ym214_Recent_631,0,0
ym214,ym214_Recent_632,0,0
ym214,ym214_Recent_633,0,0
ym214,ym214_Recent_634,0,0
ym214,ym214_Recent_635,0,0
ym214,ym214_Recent_636,0,0
ym214,ym214_Recent_637,0,0
ym214,ym214_Recent_638,0,0
ym214,ym214_Recent_639,0,0
ym214,ym214_Recent_640,0,0
ym214,ym214_Recent_641,0,0
ym214,ym214_Recent_642,0,0
ym214,ym214_Recent_643,0,0
ym214,ym214_Recent_644,0,0
ym214,ym214_Recent_645,0,0
ym214,ym214_Recent_646,0,0
ym214,ym214_Recent_647,0,0
ym214,ym214_Recent_648,0,0
ym214,ym214_Recent_649,0,0
ym214,ym214_Recent_650,0,0
ym214,ym214_Recent_651,0,0
ym214,ym214_Recent_652,0,0
ym214,ym214_Recent_653,0,0
ym214,ym214_Recent_654,0,0
ym214,ym214_Recent_655,0,0
ym214,ym214_Recent_656,0,0
ym214,ym214_Recent_657,0,0
ym214,ym214_Recent_658,0,0
ym214,ym214_Recent_659,0,0
ym214,ym214_Recent_660,0,0
ym214,ym214_Recent_661,0,0
ym214,ym214_Recent_662,0,0
ym214,ym214_Recent_663,0,0
ym214,ym214_Recent_664,0,0
ym214,ym214_Recent_665,0,0
ym214,ym214_Recent_666,0,0
ym214,ym214_Recent_667,0,0
ym214,ym214_Recent_668,0,0
ym214,ym214_Recent_669,0,0
ym214,ym214_Recent_670,0,0
ym214,ym214_Recent_671,0,0
ym214,ym214_Recent_672,0,0
ym214,ym214_Recent_673,0,0
ym214,ym214_Recent_674,0,0
ym214,ym214_Recent_675,0,0
ym214,ym214_Recent_676,0,0
ym214,ym214_Recent_677,0,0
ym214,ym214_Recent_678,0,0
ym214,ym214_Recent_679,0,0
ym214,ym214_Recent_680,0,0
ym214,ym214_Recent_681,0,0
ym214,ym214_Recent_682,0,0
ym214,ym214_Recent_683,0,0
ym214,ym214_Recent_684,0,0
ym214,ym214_Recent_685,0,0
ym214,ym214_Recent_686,0,0
ym214,ym214_Recent_687,0,0
ym214,ym214_Recent_688,0,0
ym214,ym214_Recent_689,0,0
ym214,ym214_Recent_690,0,0
ym214,ym214_Recent_691,0,0
ym214,ym214_Recent_692,0,0
ym214,ym214_Recent_693,0,0
ym214,ym214_Recent_694,0,0
ym214,ym214_Recent_695,0,0
ym214,ym214_Recent_696,0,0
ym214,ym214_Recent_697,0,0
ym214,ym214_Recent_698,0,0
ym214,ym214_Recent_699,0,0
ym214,ym214_Recent_700,0,0
ym214,ym214_Recent_701,0,0
ym214,ym214_Recent_702,0,0
ym214,ym214_Recent_703,0,0
ym214,ym214_Recent_704,0,0
ym214,ym214_Recent_705,0,0
ym214,ym214_Recent_706,0,0
ym214,ym214_Recent_707,0,0
ym214,ym214_Recent_708,0,0
ym214,ym214_Recent_709,0,0
ym214,ym214_Recent_710,0,0
ym214,ym214_Recent_711,0,0
ym214,ym214_Recent_712,0,0
ym214,ym214_Recent_713,0,0
ym214,ym214_Recent_714,0,0
ym214,ym214_Recent_715,0,0
ym214,ym214_Recent_716,0,0
ym214,ym214_Recent_717,0,0
ym214,ym214_Recent_718,0,0
ym214,ym214_Recent_719,0,0
ym214,ym214_Recent_720,0,0
ym214,ym214_Recent_721,0,0
ym214,ym214_Recent_722,0,0
ym214,ym214_Recent_723,0,0
ym214,ym214_Recent_724,0,0
ym214,ym214_Recent_725,0,0
ym214,ym214_Recent_726,0,0
ym214,ym214_Recent_727,0,0
ym214,ym214_Recent_728,0,0
ym214,ym214_Recent_729,0,0
ym214,ym214_Recent_730,0,0
ym214,ym214_Recent_731,0,0
ym214,ym214_Recent_732,0,0
ym214,ym214_Recent_733,0,0
ym214,ym214_Recent_734,0,0
ym214,ym214_Recent_735,0,0
ym214,ym214_Recent_736,0,0
ym214,ym214_Recent_737,0,0
ym214,ym214_Recent_738,0,0
ym214,ym214_Recent_739,0,0
ym214,ym214_Recent_740,0,0
ym214,ym214_Recent_741,0,0
ym214,ym214_Recent_742,0,0
ym214,ym214_Recent_743,0,0
ym214,ym214_Recent_744,0,0
ym214,ym214_Recent_745,0,0
ym214,ym214_Recent_746,0,0
ym214,ym214_Recent_747,0,0
ym214,ym214_Recent_748,0,0
ym214,ym214_Recent_749,0,0
ym214,ym214_Recent_750,0,0
ym214,ym214_Recent_751,0,0
ym214,ym214_Recent_752,0,0
ym214,ym214_Recent_753,0,0
ym214,ym214_Recent_754,0,0
ym214,ym214_Recent_755,0,0
ym214,ym214_Recent_756,0,0
ym214,ym214_Recent_757,0,0
ym214,ym214_Recent_758,0,0
ym214,ym214_Recent_759,0,0
ym214,ym214_Recent_760,0,0
ym214,ym214_Recent_761,0,0
ym214,ym214_Recent_762,0,0
ym214,ym214_Recent_763,0,0
ym214,ym214_Recent_764,0,0
ym214,ym214_Recent_765,0,0
ym214,ym214_Recent_766,0,0
ym214,ym214_Recent_767,0,0
ym214,ym214_Recent_768,0,0
ym214,ym214_Recent_769,0,0
ym214,ym214_Recent_770,0,0
ym214,ym214_Recent_771,0,0
ym214,ym214_Recent_772,0,0
ym214,ym214_Recent_773,0,0
ym214,ym214_Recent_774,0,0
ym214,ym214_Recent_775,0,0
ym214,ym214_Recent_776,0,0
ym214,ym214_Recent_777,0,0
ym214,ym214_Recent_778,0,0
ym214,ym214_Recent_779,0,0
ym214,ym214_Recent_780,0,0
ym214,ym214_Recent_781,0,0
ym214,ym214_Recent_782,0,0
ym214,ym214_Recent_783,0,0
ym214,ym214_Recent_784,0,0
ym214,ym214_Recent_785,0,0
ym214,ym214_Recent_786,0,0
ym214,ym214_Recent_787,0,0
ym214,ym214_Recent_788,0,0
ym214,ym214_Recent_789,0,0
ym214,ym214_Recent_790,0,0
ym214,ym214_Recent_791,0,0
ym214,ym214_Recent_792,0,0
ym214,ym214_Recent_793,0,0
ym214,ym214_Recent_794,0,0
ym214,ym214_Recent_795,0,0
ym214,ym214_Recent_796,0,0
ym214,ym214_Recent_797,0,0
ym214,ym214_Recent_798,0,0
ym214,ym214_Recent_799,0,0
ym214,ym214_Recent_800,0,0
ym214,ym214_Recent_801,0,0
ym214,ym214_Recent_802,0,0
ym214,ym214_Recent_803,0,0
ym214,ym214_Recent_804,0,0
ym214,ym214_Recent_805,0,0
ym214,ym214_Recent_806,0,0
ym214,ym214_Recent_807,0,0
ym214,ym214_Recent_808,0,0
ym214,ym214_Recent_809,0,0
ym214,ym214_Recent_810,0,0
ym214,ym214_Recent_811,0,0
ym214,ym214_Recent_812,0,0
ym214,ym214_Recent_813,0,0
ym214,ym214_Recent_814,0,0
ym214,ym214_Recent_815,0,0
ym214,ym214_Recent_816,0,0
ym214,ym214_Recent_817,0,0
ym214,ym214_Recent_818,0,0
ym214,ym214_Recent_819,0,0
ym214,ym214_Recent_820,0,0
ym214,ym214_Recent_821,0,0
ym214,ym214_Recent_822,0,0
ym214,ym214_Recent_823,0,0
ym214,ym214_Recent_824,0,0
ym214,ym214_Recent_825,0,0
ym214,ym214_Recent_826,0,0
ym214,ym214_Recent_827,0,0
ym214,ym214_Recent_828,0,0
ym214,ym214_Recent_829,0,0
ym214,ym214_Recent_830,0,0
ym214,ym214_Recent_831,0,0
ym214,ym214_Recent_832,0,0
ym214,ym214_Recent_833,0,0
ym214,ym214_Recent_834,0,0
ym214,ym214_Recent_835,0,0
ym214,ym214_Recent_836,0,0
ym214,ym214_Recent_837,0,0
ym214,ym214_Recent_838,0,0
ym214,ym214_Recent_839,0,0
ym214,ym214_Recent_840,0,0
ym214,ym214_Recent_841,0,0
ym214,ym214_Recent_842,0,0
ym214,ym214_Recent_843,0,0
ym214,ym214_Recent_844,0,0
ym214,ym214_Recent_845,0,0
ym214,ym214_Recent_846,0,0
ym214,ym214_Recent_847,0,0
ym214,ym214_Recent_848,0,0
ym214,ym214_Recent_849,0,0
ym214,ym214_Recent_850,0,0
ym214,ym214_Recent_851,0,0
ym214,ym214_Recent_852,0,0
ym214,ym214_Recent_853,0,0
ym214,ym214_Recent_854,0,0
ym214,ym214_Recent_855,0,0
ym214,ym214_Recent_856,0,0
ym214,ym214_Recent_857,0,0
ym214,ym214_Recent_858,0,0
ym214,ym214_Recent_859,0,0
ym214,ym214_Recent_860,0,0
ym214,ym214_Recent_861,0,0
ym214,ym214_Recent_862,0,0
ym214,ym214_Recent_863,0,0
ym214,ym214_Recent_864,0,0
ym214,ym214_Recent_865,0,0
ym214,ym214_Recent_866,0,0
ym214,ym214_Recent_867,0,0
ym214,ym214_Recent_868,0,0
ym214,ym214_Recent_869,0,0
ym214,ym214_Recent_870,0,0
ym214,ym214_Recent_871,0,0
ym214,ym214_Recent_872,0,0
ym214,ym214_Recent_873,0,0
ym214,ym214_Recent_874,0,0
ym214,ym214_Recent_875,0,0
ym214,ym214_Recent_876,0,0
ym214,ym214_Recent_877,0,0
ym214,ym214_Recent_878,0,0
ym214,ym214_Recent_879,0,0
ym214,ym214_Recent_880,0,0
ym214,ym214_Recent_881,0,0
ym214,ym214_Recent_882,0,0
ym214,ym214_Recent_883,0,0
ym214,ym214_Recent_884,0,0
ym214,ym214_Recent_885,0,0
ym214,ym214_Recent_886,0,0
ym214,ym214_Recent_887,0,0
ym214,ym214_Recent_888,0,0
ym214,ym214_Recent_889,0,0
ym214,ym214_Recent_890,0,0
ym214,ym214_Recent_891,0,0
ym214,ym214_Recent_892,0,0
ym214,ym214_Recent_893,0,0
ym214,ym214_Recent_894,0,0
ym214,ym214_Recent_895,0,0
ym214,ym214_Recent_896,0,0
ym214,ym214_Recent_897,0,0
ym214,ym214_Recent_898,0,0
ym214,ym214_Recent_899,0,0
ym214,ym214_Recent_900,0,0
ym214,ym214_Recent_901,0,0
ym214,ym214_Recent_902,0,0
ym214,ym214_Recent_903,0,0
ym214,ym214_Recent_904,0,0
ym214,ym214_Recent_905,0,0
ym214,ym214_Recent_906,0,0
ym214,ym214_Recent_907,0,0
ym214,ym214_Recent_908,0,0
ym214,ym214_Recent_909,0,0
ym214,ym214_Recent_910,0,0
ym214,ym214_Recent_911,0,0
ym214,ym214_Recent_912,0,0
ym214,ym214_Recent_913,0,0
ym214,ym214_Recent_914,0,0
ym214,ym214_Recent_915,0,0
ym214,ym214_Recent_916,0,0
ym214,ym214_Recent_917,0,0
ym214,ym214_Recent_918,0,0
ym214,ym214_Recent_919,0,0
ym214,ym214_Recent_920,0,0
ym214,ym214_Recent_921,0,0
ym214,ym214_Recent_922,0,0
ym214,ym214_Recent_923,0,0
ym214,ym214_Recent_924,0,0
ym214,ym214_Recent_925,0,0
ym214,ym214_Recent_926,0,0
ym214,ym214_Recent_927,0,0
ym214,ym214_Recent_928,0,0
ym214,ym214_Recent_929,0,0
ym214,ym214_Recent_930,0,0
ym214,ym214_Recent_931,0,0
ym214,ym214_Recent_932,0,0
ym214,ym214_Recent_933,0,0
ym214,ym214_Recent_934,0,0
ym214,ym214_Recent_935,0,0
ym214,ym214_Recent_936,0,0
ym214,ym214_Recent_937,0,0
ym214,ym214_Recent_938,0,0
ym214,ym214_Recent_939,0,0
ym214,ym214_Recent_940,0,0
ym214,ym214_Recent_941,0,0
ym214,ym214_Recent_942,0,0
ym214,ym214_Recent_943,0,0
ym214,ym214_Recent_944,0,0
ym214,ym214_Recent_945,0,0
ym214,ym214_Recent_946,0,0
ym214,ym214_Recent_947,0,0
ym214,ym214_Recent_948,0,0
ym214,ym214_Recent_949,0,0
ym214,ym214_Recent_950,0,0
ym214,ym214_Recent_951,0,0
ym214,ym214_Recent_952,0,0
ym214,ym214_Recent_953,0,0
ym214,ym214_Recent_954,0,0
ym214,ym214_Recent_955,0,0
ym214,ym214_Recent_956,0,0
ym214,ym214_Recent_957,0,0
ym214,ym214_Recent_958,0,0
ym214,ym214_Recent_959,0,0
ym214,ym214_Recent_960,0,0
ym214,ym214_Recent_961,0,0
ym214,ym214_Recent_962,0,0
ym214,ym214_Recent_963,0,0
ym214,ym214_Recent_964,0,0
ym214,ym214_Recent_965,0,0
ym214,ym214_Recent_966,0,0
ym214,ym214_Recent_967,0,0
ym214,ym214_Recent_968,0,0
ym214,ym214_Recent_969,0,0
ym214,ym214_Recent_970,0,0
ym214,ym214_Recent_971,0,0
ym214,ym214_Recent_972,0,0
ym214,ym214_Recent_973,0,0
ym214,ym214_Recent_974,0,0
ym214,ym214_Recent_975,0,0
ym214,ym214_Recent_976,0,0
ym214,ym214_Recent_977,0,0
ym214,ym214_Recent_978,0,0
ym214,ym214_Recent_979,0,0
ym214,ym214_Recent_980,0,0
ym214,ym214_Recent_981,0,0
ym214,ym214_Recent_982,0,0
ym214,ym214_Recent_983,0,0
ym214,ym214_Recent_984,0,0
ym214,ym214_Recent_985,0,0
ym214,ym214_Recent_986,0,0
ym214,ym214_Recent_987,0,0
ym214,ym214_Recent_988,0,0
ym214,ym214_Recent_989,0,0
ym214,ym214_Recent_990,0,0
ym214,ym214_Recent_991,0,0
ym214,ym214_Recent_992,0,0
ym214,ym214_Recent_993,0,0
ym214,ym214_Recent_994,0,0
ym214,ym214_Recent_995,0,0
ym214,ym214_Recent_996,0,0
ym214,ym214_Recent_997,0,0
ym214,ym214_Recent_998,0,0
ym214,ym214_Recent_999,0,0
ym214,ym214_Recent_1000,0,0
ym214,ym214_Recent_1001,0,0
ym214,ym214_Recent_1002,0,0
ym214,ym214_Recent_1003,0,0
ym214,ym214_Recent_1004,0,0
ym214,ym214_Recent_1005,0,0
ym214,ym214_Recent_1006,0,0
ym214,ym214_Recent_1007,0,0
ym214,ym214_Recent_1008,0,0
ym214,ym214_Recent_1009,0,0
ym214,ym214_Recent_1010,0,0
ym214,ym214_Recent_1011,0,0
ym214,ym214_Recent_1012,0,0
ym214,ym214_Recent_1013,0,0
ym214,ym214_Recent_1014,0,0
ym214,ym214_Recent_1015,0,0
ym214,ym214_Recent_1016,0,0
ym214,ym214_Recent_1017,0,0
ym214,ym214_Recent_1018,0,0
ym214,ym214_Recent_1019,0,0
ym214,ym214_Recent_1020,0,0
ym214,ym214_Recent_1021,0,0
ym214,ym214_Recent_1022,0,0
ym214,ym214_Recent_1023,0,0
ym214,ym214_Recent_1024,0,0
ym214,ym214_Recent_1025,0,0
ym214,ym214_Recent_1026,0,0
ym214,ym214_Recent_1027,0,0
ym214,ym214_Recent_1028,0,0
ym214,ym214_Recent_1029,0,0
ym214,ym214_Recent_1030,0,0
ym214,ym214_Recent_1031,0,0
ym214,ym214_Recent_1032,0,0
ym214,ym214_Recent_1033,0,0
ym214,ym214_Recent_1034,0,0
ym214,ym214_Recent_1035,0,0
ym214,ym214_Recent_1036,0,0
ym214,ym214_Recent_1037,0,0
ym214,ym214_Recent_1038,0,0
ym214,ym214_Recent_1039,0,0
ym214,ym214_Recent_1040,0,0
ym214,ym214_Recent_1041,0,0
ym214,ym214_Recent_1042,0,0
ym214,ym214_Recent_1043,0,0
ym214,ym214_Recent_1044,0,0
ym214,ym214_Recent_1045,0,0
ym214,ym214_Recent_1046,0,0
ym214,ym214_Recent_1047,0,0
ym214,ym214_Recent_1048,0,0
ym214,ym214_Recent_1049,0,0
ym214,ym214_Recent_1050,0,0
ym214,ym214_Recent_1051,0,0
ym214,ym214_Recent_1052,0,0
ym214,ym214_Recent_1053,0,0
ym214,ym214_Recent_1054,0,0
ym214,ym214_Recent_1055,0,0
ym214,ym214_Recent_1056,0,0
ym214,ym214_Recent_1057,0,0
ym214,ym214_Recent_1058,0,0
ym214,ym214_Recent_1059,0,0
ym214,ym214_Recent_1060,0,0
ym214,ym214_Recent_1061,0,0
ym214,ym214_Recent_1062,0,0
ym214,ym214_Recent_1063,0,0
ym214,ym214_Recent_1064,0,0
ym214,ym214_Recent_1065,0,0
ym214,ym214_Recent_1066,0,0
ym214,ym214_Recent_1067,0,0
ym214,ym214_Recent_1068,0,0
ym214,ym214_Recent_1069,0,0
ym214,ym214_Recent_1070,0,0
ym214,ym214_Recent_1071,0,0
ym214,ym214_Recent_1072,0,0
ym214,ym214_Recent_1073,0,0
ym214,ym214_Recent_1074,0,0
ym214,ym214_Recent_1075,0,0
ym214,ym214_Recent_1076,0,0
ym214,ym214_Recent_1077,0,0
ym214,ym214_Recent_1078,0,0
ym214,ym214_Recent_1079,0,0
ym214,ym214_Recent_1080,0,0
ym214,ym214_Recent_1081,0,0
ym214,ym214_Recent_1082,0,0
ym214,ym214_Recent_1083,0,0
ym214,ym214_Recent_1084,0,0
ym214,ym214_Recent_1085,0,0
ym214,ym214_Recent_1086,0,0
ym214,ym214_Recent_1087,0,0
ym214,ym214_Recent_1088,0,0
ym214,ym214_Recent_1089,0,0
ym214,ym214_Recent_1090,0,0
ym214,ym214_Recent_1091,0,0
ym214,ym214_Recent_1092,0,0
ym214,ym214_Recent_1093,0,0
ym214,ym214_Recent_1094,0,0
ym214,ym214_Recent_1095,0,0
ym214,ym214_Recent_1096,0,0
ym214,ym214_Recent_1097,0,0
ym214,ym214_Recent_1098,0,0
ym214,ym214_Recent_1099,0,0
ym214,ym214_Recent_1100,0,0
ym214,ym214_Recent_1101,0,0
ym214,ym214_Recent_1102,0,0
ym214,ym214_Recent_1103,0,0
ym214,ym214_Recent_1104,0,0
ym214,ym214_Recent_1105,0,0
ym214,ym214_Recent_1106,0,0
ym214,ym214_Recent_1107,0,0
ym214,ym214_Recent_1108,0,0
ym214,ym214_Recent_1109,0,0
ym214,ym214_Recent_1110,0,0
ym214,ym214_Recent_1111,0,0
ym214,ym214_Recent_1112,0,0
ym214,ym214_Recent_1113,0,0
ym214,ym214_Recent_1114,0,0
ym214,ym214_Recent_1115,0,0
ym214,ym214_Recent_1116,0,0
ym214,ym214_Recent_1117,0,0
ym214,ym214_Recent_1118,0,0
ym214,ym214_Recent_1119,0,0
ym214,ym214_Recent_1120,0,0
ym214,ym214_Recent_1121,0,0
ym214,ym214_Recent_1122,0,0
ym214,ym214_Recent_1123,0,0
ym214,ym214_Recent_1124,0,0
ym214,ym214_Recent_1125,0,0
ym214,ym214_Recent_1126,0,0
ym214,ym214_Recent_1127,0,0
ym214,ym214_Recent_1128,0,0
ym214,ym214_Recent_1129,0,0
ym214,ym214_Recent_1130,0,0
ym214,ym214_Recent_1131,0,0
ym214,ym214_Recent_1132,0,0
ym214,ym214_Recent_1133,0,0
ym214,ym214_Recent_1134,0,0
ym214,ym214_Recent_1135,0,0
ym214,ym214_Recent_1136,0,0
ym214,ym214_Recent_1137,0,0
ym214,ym214_Recent_1138,0,0
ym214,ym214_Recent_1139,0,0
ym214,ym214_Recent_1140,0,0
ym214,ym214_Recent_1141,0,0
ym214,ym214_Recent_1142,0,0
ym214,ym214_Recent_1143,0,0
ym214,ym214_Recent_1144,0,0
ym214,ym214_Recent_1145,0,0
ym214,ym214_Recent_1146,0,0
ym214,ym214_Recent_1147,0,0
ym214,ym214_Recent_1148,0,0
ym214,ym214_Recent_1149,0,0
ym214,ym214_Recent_1150,0,0
ym214,ym214_Recent_1151,0,0
ym214,ym214_Recent_1152,0,0
ym214,ym214_Recent_1153,0,0
